datetime,open,high,low,close,volume,spread
2024-12-23 04:45:00+00:00,2625.97,2627.5,2625.88,2626.07,1170,10
2024-12-23 05:00:00+00:00,2626.11,2627.07,2624.5,2626.8,1201,0
2024-12-23 05:15:00+00:00,2626.87,2627.04,2623.62,2624.3,1283,0
2024-12-23 05:30:00+00:00,2624.22,2625.54,2622.2,2624.97,1196,0
2024-12-23 05:45:00+00:00,2624.97,2625.2,2623.32,2624.2,434,0
2024-12-23 06:00:00+00:00,2624.15,2625.46,2623.98,2625.15,519,0
2024-12-23 06:15:00+00:00,2625.16,2626.4,2624.82,2625.25,458,0
2024-12-23 06:30:00+00:00,2625.28,2626.27,2624.61,2624.91,569,0
2024-12-23 06:45:00+00:00,2624.84,2626.55,2624.84,2625.52,536,0
2024-12-23 07:00:00+00:00,2625.72,2626.8,2624.9,2625.7,769,0
2024-12-23 07:15:00+00:00,2625.56,2627.65,2625.41,2627.5,834,0
2024-12-23 07:30:00+00:00,2627.5,2629.29,2627.0,2627.66,1600,0
2024-12-23 07:45:00+00:00,2627.61,2628.73,2626.8,2626.8,889,0
2024-12-23 08:00:00+00:00,2626.8,2627.46,2624.52,2627.04,1219,0
2024-12-23 08:15:00+00:00,2627.05,2629.31,2626.71,2628.56,1048,0
2024-12-23 08:30:00+00:00,2628.5,2632.7,2628.42,2632.39,1459,0
2024-12-23 08:45:00+00:00,2632.29,2632.96,2630.03,2631.41,1660,0
2024-12-23 09:00:00+00:00,2631.36,2633.39,2630.27,2632.36,1131,0
2024-12-23 09:15:00+00:00,2632.36,2632.55,2630.56,2630.71,1088,0
2024-12-23 09:30:00+00:00,2630.68,2632.41,2630.58,2631.42,1202,0
2024-12-23 09:45:00+00:00,2631.43,2631.75,2629.53,2630.3,1192,0
2024-12-23 10:00:00+00:00,2630.3,2630.3,2626.11,2629.06,1850,0
2024-12-23 10:15:00+00:00,2629.09,2630.61,2627.87,2630.15,1523,0
2024-12-23 10:30:00+00:00,2630.15,2632.05,2629.14,2631.33,1386,0
2024-12-23 10:45:00+00:00,2631.44,2632.21,2629.07,2629.95,1427,0
2024-12-23 11:00:00+00:00,2629.92,2630.82,2629.11,2630.3,1401,0
2024-12-23 11:15:00+00:00,2630.3,2630.37,2627.76,2629.54,1293,0
